split,index,image_id,question,answer,question_type
train,51173,clb0kvxvi90s4074y4hwf4o6t,"What type of polyp is present, are there any anatomical landmarks visible, and is there any text in the image?","no polyp is visualized, z-line is identified, and text is present.",Single-Choice
train,51187,cl8k2u1s21gqj08320iqi6pe0,"What type of polyp is present, is there a green/black box artefact, and are there any anatomical landmarks visible?","no anatomical landmarks are visible, and a green/black box artefact is present with a paris ip polyp detected.",Single-Choice
train,51197,cl8k2u1qv1fbb0832amv22dio,What procedure is depicted in the image?,evidence of colonoscopy procedure,Single-Choice
train,51216,clb0kvxv990a8074ycugbdmut,Which anatomical landmarks are visible in the image?,located in central and upper-left regions,Single-Choice
train,51218,cla820gn6s6mj071ufu065dcx,Which anatomical landmark is visible in the image?,no anatomical landmarks identified,Single-Choice
train,51220,cla820gmps647071u1ctnfhp0,What type of polyp is observed in the gastrointestinal tract?,no evidence of polypoid lesions,Single-Choice
train,51223,clb0lbwzrdpi0086ufcjqeft4,"What procedure was performed, and are there any text elements or artifacts present in the gastrointestinal image?",the image is from a colonoscopy with no visible text or green/black box artifacts.,Single-Choice
train,51224,cla820gmms5zn071u9lqc9ywi,What type of polyp is present?,no evidence of polypoid lesions,Single-Choice
train,51255,clb0kvxvl90wk074yevu50hef,What type of polyp is present?,no polyp detected in the colon,Single-Choice
train,51258,clb0lbx1odqs0086u7t3beja3,What procedure is depicted in the image?,evidence of colonoscopy procedure,Single-Choice
train,51259,clb0kvxvp9124074y31136vls,What type of polyp is present?,no polyp detected in the colon,Single-Choice
train,51265,clb0kvxwp92jk074y3a577n4o,What type of polyp is present and are there any instruments visible in the image?,"no polyp identified, no foreign bodies observed",Single-Choice
train,51266,clb0kvxw291js074yc8207qlz,Which anatomical landmarks are visible in the image?,scattered across central and upper regions,Single-Choice
train,51286,cl8k2u1r81frf0832aavz1ivt,What type of polyp is observed in the gastrointestinal tract?,evidence of paris-type polyp,Single-Choice
train,51289,clb0kvxvm90xc074y5yp9azlb,What procedure is depicted in the image and is there any text present?,"gastroscopy was performed, and no text is visible.",Single-Choice
train,51321,clb0kvxvz91eg074yec9uflmj,What procedure is depicted in this image?,evidence of gastroscopy,Single-Choice
train,51334,cl8k2u1rf1g2j08329kz67g2a,What type of polyp is identified in the image?,polyp with paris classification,Single-Choice
train,51337,cla820glcs47n071uhm1ta3z8,"Which anatomical landmark is visible in the image, and is there any textual content present?","no anatomical landmark identified, no text observed",Single-Choice
train,51340,clb0kvxv79088074ycq5xhswt,Which anatomical landmarks are visible in the image?,evidence of z-line identification,Single-Choice
train,51353,clb0lbwz7dou4086u84r68cyi,What type of polyp is identified in the gastrointestinal tract?,evidence of villous adenoma,Single-Choice
train,51361,clb0kvxv08zx8074y29453owk,What procedure is depicted in the image?,gastroscopic examination performed,Single-Choice
train,51367,clb0kvxvj90t8074y9y4z6tp3,What type of polyp is present?,no polyp noted in the colon,Single-Choice
train,51406,clb0lbwybdnxk086ubula9ldn,What procedure is depicted in the image and what medical device is visible?,image shows a colonoscopy with a tube in place,Single-Choice
train,51415,cl8k2u1s51guv0832gfz4grtu,What type of polyp is observed in the colon?,evidence of paris-type polyp,Single-Choice
train,51432,clb0lbx02dpxw086u2if8f3z1,What procedure is depicted in the image?,evidence of colonoscopic examination,Single-Choice
train,51434,clb0kvxvh90q0074ygar19fkz,What type of polyp is observed in the colon?,no evidence of polypoid lesions,Single-Choice
train,51438,cla820gm7s5e3071ug5mm5a28,What procedure is depicted in the image?,evidence of colonoscopy procedure,Single-Choice
train,51447,cl8k2u1qf1etn08323g2b7s2t,What type of polyp is observed in the colon?,classified as paris ii a type,Single-Choice
train,51449,cla820gmrs66v071ubwic2vyi,What type of polyp is observed in the gastrointestinal tract?,no polyp noted in the gastrointestinal tract,Single-Choice
train,51456,clb0kvxwh927g074ydnysgf8a,Which anatomical landmark is visible in the image?,no anatomical landmark detected,Single-Choice
train,51468,cla820gl0s3ob071u5z04bn3r,Which anatomical landmark is visible in the image and what type of polyp is present?,no significant anatomical landmarks or polypoid lesions identified.,Single-Choice
train,51498,cla820gn5s6lf071ufahb4qov,Which anatomical landmark is visible in the image?,no anatomical landmarks identified,Single-Choice
train,51507,clb0kvxwh927k074y50oqft3a,What procedure is depicted in the image?,evidence of gastroscopic examination,Single-Choice
train,51508,clb0kvxwm92ec074yetya6a4k,What procedure is depicted in the image and are there any polyps present?,the image shows a gastroscopy with no evidence of polyps detected.,Single-Choice
train,51510,cl8k2u1ri1g7n0832cy6nehhi,What procedure is depicted in this image?,evidence of colonoscopy procedure,Single-Choice
train,51517,clb0kvxwr92n4074y74gz4rfe,What type of polyp is present?,no polyps identified,Single-Choice
train,51526,clb0kvxw091g4074yhobl5pba,What type of polyp is present and what procedure was used to obtain the image?,no polyp identified during gastroscopy examination,Single-Choice
train,51530,cl8k2u1qd1epb08329q4w22ch,What type of polyp is identified in the image?,adenomatous polyp with tubular features,Single-Choice
train,51546,clb0lbwzwdpos086u5ulvhfal,What procedure is depicted in the image and is there evidence of polyp removal?,procedure is a colonoscopy with no evidence of polyp removal,Single-Choice
train,51557,cla820gmds5mb071u5kkaguei,What procedure is depicted in this image?,evidence of colonoscopy procedure,Single-Choice
train,51565,cla820gl5s3wn071ua5gg1mx6,Which anatomical landmark and instrument are visible in the image?,no anatomical landmark or visible instrument identified,Single-Choice
train,51573,cl8k2u1pn1dx3083225dq7yx3,What type of polyp is observed in the colon?,evidence of parietal polypoid lesion,Single-Choice
train,51588,cl8k2u1st1gyn0832b9uk9uf8,What type of polyp is identified in the colon?,adenomatous polyp noted in the rectum,Single-Choice
train,51602,clb0lbwzmdpcc086ubpu6gw7w,What procedure is depicted in the image?,evidence of colonoscopy procedure,Single-Choice
train,51607,cl8k2u1rr1glr0832goy800j0,What type of polyp is present and are there any abnormalities in the image?,evidence of a paris ip polyp with visible mucosal abnormality,Single-Choice
train,51613,clb0kvxvo9104074y30j4b8du,What type of polyp is observed in the gastrointestinal tract?,no polypoid lesions identified,Single-Choice
train,51617,cla820gl2s3rb071u76w10eu7,Which anatomical landmarks are visible in the image?,no anatomical landmarks identified,Single-Choice
train,51618,cla820gm2s583071udee247gq,Which anatomical landmarks can be identified in the image?,no identifiable anatomical landmarks observed,Single-Choice
train,51625,cla820glns4p7071ucmxog59s,What procedure is depicted in the image and are there any green or black box artifacts present?,evidence of colonoscopy performed with no green or black box artifacts detected.,Single-Choice
train,51626,clb0lbwyedo34086uhr2ngihn,What procedure is represented in this image?,evidence of colonoscopy procedure,Single-Choice
train,51631,cl8k2u1ro1ggv0832a9zc5yd4,What procedure is depicted in the image?,evidence of colonoscopy procedure,Single-Choice
train,51638,clb0kvxv4902c074y4kum48zx,Which anatomical landmarks are visible in the image?,evidence of z-line appearance,Single-Choice
train,51643,cla820gmhs5qj071u3snmf7ak,What type of polyp is observed in the examination?,no polypoid lesions identified,Single-Choice
train,51645,cla820glbs46r071u1j9thrz3,Which anatomical landmark is visible in the image?,no anatomical landmark identified,Single-Choice
train,51682,cla820gles4b7071u3ryl9tjq,What type of polyp is present and are there any abnormalities in the image?,no polyp identified with no evidence of inflammatory bowel disease,Single-Choice
train,51694,cla820gmbs5iz071u8fnyfshw,What type of polyp is present and are there any instruments in the image?,no polyps observed with no instruments visualized,Single-Choice
train,51718,clb0kvxwg925c074y86wefqdj,What procedure is depicted in the image?,gastroscopic examination performed,Single-Choice
train,51719,cla820gmrs66j071uaka934t9,"What procedure is depicted in the image, what instruments are visible, and is there any green or black box artefact present?",the image shows a colonoscopy with no instruments visible and evidence of a green/black box artefact.,Single-Choice
train,51723,clb0kvxvp912c074yayjq5b8a,Which anatomical landmarks are visible in the image?,evidence of z-line visualization,Single-Choice
train,51739,clb0kvxut8zpg074yfkm05y0b,What type of polyp is present and is there any text observed?,no polyp identified and no text noted,Single-Choice
train,51740,cla820glus4yb071u71nia0yw,What procedure is depicted in the image?,evidence of colonoscopy procedure,Single-Choice
train,51748,cl8k2u1pv1e5308321o5varwu,What is the type of polyp observed?,polyp resembling paris type,Single-Choice
train,51749,clb0kvxvl90x4074yd3joclty,What type of polyp is observed in the gastrointestinal tract?,no polypoid lesions identified,Single-Choice
train,51753,cla820gn4s6j7071u58if9aat,What procedure is depicted in the image?,evidence of colonoscopy procedure,Single-Choice
train,51756,cla820gm6s5cn071u175vd987,"What procedure is the image from, does it contain text, and are there any green or black box artifacts present?",image obtained during colonoscopy shows no box artifacts and contains textual information.,Single-Choice
train,51776,cla820gn8s6on071u6qp05n45,What procedure is depicted in the image and is there any visible instrument?,the image is from a colonoscopy with no visible instruments,Single-Choice
train,51781,clb0kvxwh926w074y7jxpgwrj,What procedure is depicted in the image and is there evidence of any polypoid lesion?,the image is from a gastroscopy and no polypoid lesions are present.,Single-Choice
train,51786,cla820gm3s58r071u0xv040pb,Which anatomical landmark is visible in the image?,no significant anatomical landmark identified,Single-Choice
train,51808,cl8k2u1pv1e4j08320fao8oka,What type of polyp is observed in the colon?,evidence of sessile serrated polyp,Single-Choice
train,51811,clb0lbwyldoa4086u6tsb3d9a,What procedure is depicted in the image?,procedure performed via colonoscopy,Single-Choice
train,51816,cla820gmms607071udo435157,What procedure is being performed in this image?,evidence of colonoscopy procedure,Single-Choice
train,51822,clb0lbwzldpb8086uhpdl974n,What procedure is depicted in the image and what instruments are visible?,colonoscopic examination shows biopsy forceps in use.,Single-Choice
train,51823,clb0kvxvk90v0074yb8zoee7n,What type of polyp is observed?,no polyps detected,Single-Choice
train,51824,clb0lbx1kdqjs086ubw318h4b,Which procedure is depicted in the image?,evidence of colonoscopy procedure,Single-Choice
train,51837,cl8k2u1rq1gjj0832gpei6auf,What type of polyp is present and is there a green/black box artefact?,"no evidence of green or black box artefact observed, and a paris iia polyp is present.",Single-Choice
train,51841,cla820glks4lj071ubi733tn9,What procedure is depicted in this image?,evidence of colonoscopic examination,Single-Choice
train,51844,cl8k2u1ps1dzz083243a1aigt,What type of polyp is observed in the colon?,evidence of paris-type polyp,Single-Choice
train,51862,cl8k2u1po1dyf08328p936k73,What type of polyp is observed in the colon?,hyperplastic polyp in the cecum,Single-Choice
train,51865,cla820gmos637071u7bd8b3ow,What type of polyp is present and are there any anatomical landmarks visible?,"no polyp identified, no anatomical landmarks noted",Single-Choice
train,51875,clb0kvxux8zu8074y7bl93ebh,What procedure is depicted in the image?,gastroscopic examination of the stomach,Single-Choice
train,51876,cl8k2u1rm1gdr083210w146mr,What procedure is depicted in the image and what type of polyp is observed?,colonoscopic view with evidence of a hyperplastic polyp,Single-Choice
train,51884,cl8k2u1qh1ewr08324259funk,What type of polyp is identified in the gastrointestinal tract?,evidence of parietal polyps,Single-Choice
train,51889,cla820glps4rz071u6kspddxw,Which anatomical landmark is visible in the image?,located in upper-center and upper-right regions,Single-Choice
train,51896,cla820gl1s3pv071u6kb331te,"Which anatomical landmark is visible, what type of polyp is present, and what procedure was performed to obtain this image?","no anatomical landmark or polyp is identified, and the image was obtained during a colonoscopy.",Single-Choice
train,51900,cl8k2u1qs1f6r0832f6pa42lz,What type of polyp is observed in the gastrointestinal tract?,characteristic of paris iia classification,Single-Choice
train,51904,cla820gmgs5pz071u1iikahxn,What type of polyp is observed in the gastrointestinal tract?,no polypoid lesions identified,Single-Choice
train,51913,clb0kvxva90co074y41clguhf,What type of polyp is present and are there any instruments visible in the image?,no polyps identified with no instruments visible,Single-Choice
train,51921,clb0kvxwb91xg074y0c2bejt7,Which anatomical landmark is visible in the image?,no anatomical landmarks identified,Single-Choice
train,51949,cla820gmgs5pv071ubu4gcmgh,Which procedure is associated with this gastrointestinal image?,evidence of colonoscopic examination,Single-Choice
train,51952,cla820glps4sb071ueih8gy1f,"What procedure was performed, what type of polyp is present, and is there any text visible in the image?",colonoscopy was performed with no polyps observed and text visible in the image.,Single-Choice
train,51958,clb0lbwzgdp4w086uarpeh7es,What procedure is depicted in this image?,evidence of colonoscopy procedure,Single-Choice
train,51971,clb0lbwzgdp5k086u9eo56pww,Which procedure is depicted in the image?,evidence of colonoscopic examination,Single-Choice
train,52005,clb0kvxv990b8074yct0y4znb,Which anatomical landmarks are visible in the image?,located in central and upper regions,Single-Choice
train,52020,clb0lbx04dq0g086uapqe2fwv,What procedure is depicted in the image and is there any text visible?,procedure is a colonoscopy with visible text,Single-Choice
train,52029,cla820glts4xb071uaie56hx1,What procedure is depicted in the image and is there evidence of polyp removal?,image from a colonoscopy with no evidence of polyp removal,Single-Choice
train,52035,clb0kvxwc9200074y5f6netux,"What anatomical landmarks are visible, and are there any text or green/black box artefacts present in the image?","the z-line is visible, with no text or green/black box artefacts observed.",Single-Choice
train,52038,clb0lbx1pdqt0086uaawhb30p,What procedure is depicted in the image?,evidence of colonoscopy examination,Single-Choice
train,52085,clb0kvxut8zps074y9wwocn7t,"What procedure is depicted in the image, and is there evidence of polyp removal?",evidence of gastrointestinal endoscopy with no visible residual polyps,Single-Choice
train,52086,clb0kvxvv919c074ybtev80vm,What type of polyp is present and are there any anatomical landmarks visible?,no polypoid lesions detected; z-line clearly visible,Single-Choice
train,52110,cl8k2u1rh1g57083294xncaia,What type of polyp is identified in the gastrointestinal tract?,evidence of paris-type polyp,Single-Choice
train,52122,cla820glis4iz071u0w216ekw,What type of polyp is observed in the colon?,no polypoid lesions detected,Single-Choice
train,52140,cl8k2u1qc1eon0832a2x85h2w,What type of polyp is identified in the gastrointestinal tract?,evidence of paris type polyp,Single-Choice
train,52148,clb0lbwyddo28086u9gcj0yfr,Which instruments are visible in the image?,tube visible in the gastric region,Single-Choice
train,52156,clb0kvxwm92fo074y4fe212h5,What procedure is depicted in the image and is there evidence of polyp removal?,"procedure is gastroscopy, no evidence of polyp removal noted.",Single-Choice
train,52163,cla820gmms5zj071u3igl0m5n,"What procedure is depicted in the image, is there a green/black box artefact present, and which anatomical landmarks are visible?",the image shows a colonoscopy with a green/black box artefact and evidence of the cecum.,Single-Choice
train,52167,clb0kvxux8zuc074y6iy42oft,"What procedure is depicted, what anatomical landmarks are visible, and is there any polyp present?",gastroscopy shows the z-line and no evidence of polypoid lesions.,Single-Choice
train,52169,clb0kvxvt9170074yg4ieeb2v,"What anatomical landmarks, abnormalities, and polyp statuses are visible in the image?","evidence of z-line is present, along with findings of oesophagitis, and no polyps are noted.",Single-Choice
train,52177,clb0lbwzidp7k086ufkxycrh8,Which instruments are visible in the image?,evidence of a polyp snare and a tube present,Single-Choice
train,52183,cla820gn7s6nr071u0onh2amg,Which anatomical landmark is visible in the image?,no anatomical landmarks identified,Single-Choice
train,52188,cl8k2u1pw1e6708323y1papdi,Which procedural imaging technique was used to obtain this image?,evidence of colonoscopy procedure,Single-Choice
train,52210,clb0lbwybdnz0086uau3bcs12,What procedure is depicted in the image?,evidence of colonoscopic examination,Single-Choice
train,52223,cl8k2u1s41gtf0832fx0fe4jl,What procedure is depicted in the image?,evidence of colonoscopy procedure,Single-Choice
train,52224,cl8k2u1s61gw708328v401xnc,Which anatomical landmark is visible in the image?,no anatomical landmark identified,Single-Choice
train,52233,cl8k2u1rs1gnj0832hn6neik1,"What type of polyp is present, are there any instruments visible, and what anatomical landmark can be identified?","no polyps, instruments, or identifiable anatomical landmarks are observed.",Single-Choice
train,52235,cla820gles4bn071u1s4v4uz0,What type of polyp is present?,no polyp detected,Single-Choice
train,52247,cla820glzs54n071u2ojhbs6l,Which anatomical landmark is visible in the image?,no anatomical landmarks identified,Single-Choice
train,52252,cla820gl9s427071ubtut8fyx,What type of polyp is present and are there any instruments visible in the image?,"no polyps identified, no instruments visualized",Single-Choice
train,52266,clb0kvxuq8zmg074y7owh9m4b,What type of polyp is seen in the gastrointestinal tract?,no polypoidal lesions identified,Single-Choice
train,52280,clb0kvxwa91vg074yd6s88loy,What type of polyp is observed?,no polyps identified,Single-Choice
train,52317,clb0kvxw091g8074ygpuph089,What type of polyp is present?,no polyp identified,Single-Choice
train,52321,cl8k2u1pn1dwn083249fm9awa,What type of polyp is observed in the gastrointestinal tract?,polyp consistent with paris iia classification,Single-Choice
train,52322,clb0kvxvs915g074y988w0xsx,What procedure is depicted in the image?,evidence of upper gastrointestinal endoscopy,Single-Choice
train,52338,cla820glhs4gn071u52j3hlkn,Which anatomical landmark is visible in the image?,no anatomical landmarks identified,Single-Choice
train,52341,clb0kvxvq913g074y9aq0aw5d,What procedure is depicted in the image and is there any text visible?,procedure is gastroscopy with visible text present,Single-Choice
train,52343,clb0lbwyldo90086u0s2i7vch,What procedure is depicted in the image and are there any green or black box artifacts present?,evidence of colonoscopy findings with no box artifacts observed,Single-Choice
train,52359,clb0lbx06dq54086u76hp9vlf,What procedure is depicted in the image?,evidence of colonoscopy procedure,Single-Choice
train,52369,cla820gmos62r071u8s107rkp,What type of polyp is present and have all polyps been removed?,no polyps identified in the examined area.,Single-Choice
train,52373,cl8k2u1q31efz08328g8s2dq9,What is the classification of the detected polyp?,polyp consistent with paris iia classification,Single-Choice
train,52401,cl8k2u1q31egn08328zhldsq9,What type of polyp is observed in the colon?,adenomatous polyp identified,Single-Choice
train,52414,clb0kvxwp92jk074y3a577n4o,What procedure is depicted in the image and what instruments are visible?,the image shows a gastroscopy with no visible instruments,Single-Choice
train,52443,cl8k2u1r51fln0832hlfl7xxo,What type of polyp is observed?,polyp consistent with paris iia classification,Single-Choice
train,52449,cla820gm8s5er071u33i1h1yg,Which anatomical landmark is visible in the image?,no anatomical landmarks identified,Single-Choice
train,52455,clb0lbwymdobc086ubgz0f95q,What procedure is depicted in the image?,evidence of colonoscopy procedure,Single-Choice
train,52471,cl8k2u1rl1gbf08325roe4wmf,What type of polyp is identified in the gastrointestinal tract?,adenomatous polyp found in the rectum,Single-Choice
train,52486,clb0kvxw591n8074y5nwz4e1a,"What type of polyp is present, what procedure was the image taken from, and is there a green/black box artefact?","no polyp identified, image obtained via gastroscopy, and no green or black box artefact present.",Single-Choice
train,52489,clb0kvxwa91x0074ygen2frlc,What procedure is depicted in the image and are there any green or black box artifacts present?,the image shows a gastroscopy with no evidence of green or black box artifacts,Single-Choice
train,52517,cla820glcs47f071udxha58s0,Which anatomical landmark is visible in the image?,no significant anatomical landmarks identified,Single-Choice
train,52518,clb0kvxwl92e4074yc1igcvmw,Which anatomical landmark is visible in the image?,no anatomical landmark identified,Single-Choice
train,52523,cl8k2u1qr1f5v0832443d3ywg,What type of polyp is observed in the colon?,adenomatous polyp with sessile morphology,Single-Choice
train,52538,clb0kvxwc91zk074y4356balc,What type of polyp is observed?,no polyp identified,Single-Choice
train,52541,clb0lbx06dq44086ubind8vjq,"What procedure was performed, is there any text visible, and is the removal of polyps a relevant finding in this gastrointestinal image?",the image is from a colonoscopy with no visible text and no evidence of polyp removal.,Single-Choice
train,52546,cla820glgs4ev071u2jy8d6d0,What anatomical landmarks and abnormalities are visible in the image?,"no anatomical landmarks identified, evidence of inflammatory changes consistent with ulcerative colitis.",Single-Choice
train,52551,cla820gmts693071u5i4j8mqk,What procedure is depicted in the image?,evidence of colonoscopic visualization,Single-Choice
train,52553,clb0lbwyldo9s086u5poj0q0g,What procedure is depicted in the image?,evidence of colonoscopy procedure,Single-Choice
train,52554,clb0kvxvy91d4074ycbhp00cf,What type of polyp is present?,no polyps identified,Single-Choice
train,52561,cla820gmcs5kr071ubtem3zb1,What type of polyp is observed in the gastrointestinal tract?,no polypoid lesions identified,Single-Choice
train,52568,clb0kvxv8908k074y6z8zc2oy,Which anatomical landmark is visible in the image?,located in central and upper-left regions,Single-Choice
train,52571,clb0kvxw291iw074yfhw7dnw0,Which procedure is depicted in this image?,evidence of upper gastrointestinal endoscopy,Single-Choice
train,52575,clb0kvxvi90ro074y5mg540by,What type of polyp is present and are there any abnormalities in the image?,"no polyp identified, evidence of esophagitis present",Single-Choice
train,52581,clb0lbwy7dnr8086u17afgutj,Which instruments are visible in the image?,biopsy forceps noted in the field,Single-Choice
train,52584,clb0kvxwp92kg074y3odi6fqo,"Which anatomical landmarks are visible, and is there any text in the image?","no anatomical landmarks identified, and no text present.",Single-Choice
train,52586,cla820glos4qj071uc3pnajc8,What procedure is depicted in the image?,evidence of colonoscopy procedure,Single-Choice
train,52587,clb0lbwzrdpig086ufi57c9c6,What type of polyp is observed?,evidence of pedunculated polyp,Single-Choice
train,52591,clb0kvxuq8zmo074y24qmhbgp,What type of polyp is present and is there a green/black box artefact?,no polyp noted and no green or black box artefact observed,Single-Choice
train,52595,clb0kvxwf923o074ybccw0pgg,Which anatomical landmarks are visible in the image?,evidence of z-line visualization,Single-Choice
train,52613,clb0kvxw191is074y79aj53ub,What type of polyp is observed in the gastrointestinal tract?,no polypoid lesions identified,Single-Choice
train,52638,clb0lbwzddp20086u7z026z6z,Which instruments are visible in the image?,polyp snare and feeding tube detected,Single-Choice
train,52656,clb0kvxw391ks074y7cn169rr,Which anatomical landmarks are visible in the image?,evidence of z-line visualization,Single-Choice
train,52663,clb0kvxv08zx4074yhidlh8k8,Which anatomical landmarks are visible in the image?,evidence of z-line identification,Single-Choice
train,52664,clb0lbwy8dnsc086ucag7cw59,From which type of procedure was this image obtained?,evidence of colonoscopic examination,Single-Choice
train,52667,clb0lbwypdoe8086u1jraa2us,What type of procedure is the image taken from and is there any text present?,evidence of colonoscopic visualization with presence of textual markings,Single-Choice
train,52674,clb0kvxv08zxc074y6ywk59zo,Which anatomical landmarks are visible in the image?,evidence of z-line visualization,Single-Choice
train,52694,cla820gm7s5dj071uewzs3j6l,Which anatomical landmarks are visible in the image?,no significant anatomical landmarks identified,Single-Choice
train,52726,cla820gmvs6bn071u88vj64ou,What type of polyp is present and is there a green/black box artefact?,no polyp identified and evidence of green/black box artefact present,Single-Choice
train,52730,clb0lbwzcdp08086u1tnn800j,What procedure was performed and what type of polyp is identified in the image?,evidence of colonoscopy findings with a pedunculated polyp noted,Single-Choice
train,52731,cla820glxs523071uc2xq43by,What type of polyp is present?,no polyps observed,Single-Choice
train,52756,clb0kvxvx91c8074yf6iac1vt,Identify the presence of any instruments and specify the type of procedure depicted in the image.,"no instruments are visible in the image, and the procedure appears to be a gastroscopy.",Single-Choice
train,52759,cl8k2u1qr1f5b083206pj0825,What procedure was performed and what type of polyp is visible in the image?,evidence of a colonoscopy procedure with a paris iia polyp detected,Single-Choice
train,52797,cl8k2u1qa1elv0832a7x7bgpy,What procedure is depicted in the image?,evidence of colonoscopic examination,Single-Choice
train,52802,clb0kvxvp9128074y5n8u9mz5,Which anatomical landmarks are visible in the image?,landmarks located in central and upper regions,Single-Choice
train,52825,cla820glzs54n071u2ojhbs6l,What procedure is depicted in the image and is there any green or black box artifact present?,image obtained during colonoscopy without any green or black box artifact,Single-Choice
train,52831,clb0lbx1odqr4086uh2fhbxyt,What procedure is depicted in this image?,evidence of colonoscopy procedure,Single-Choice
train,52835,clb0lbwzldpbg086uc3v9huoc,What procedure is depicted in the image and is there evidence of polyp removal?,image shows a colonoscopy with no polyps identified,Single-Choice
train,52857,cl8k2u1rd1fyr0832h741158n,What type of polyp is observed in the gastrointestinal tract?,evidence of parietal polyps,Single-Choice
train,52862,cla820gl0s3ob071u5z04bn3r,What type of polyp is observed?,no polyp detected,Single-Choice
train,52874,cla820gmus6aj071ued5vd2yg,Which anatomical landmark is visible in the image?,no identifiable anatomical landmark present,Single-Choice
train,52876,clb0kvxvu918o074yfxlv0p7p,What anatomical landmarks and abnormalities are visible in the image?,presence of z-line and evidence of esophagitis observed,Single-Choice
train,52878,cla820glgs4f7071u3pow4akf,What type of polyp is present and are there any anatomical landmarks visible?,"no polyps identified, no anatomical landmarks visualized",Single-Choice
train,52888,clb0kvxwi928c074y9zd1giek,What procedure is depicted in the image?,evidence of upper gastrointestinal endoscopy,Single-Choice
train,52899,clb0kvxw791r0074y28e02h01,What type of polyp is observed?,no polyp identified,Single-Choice
train,52902,cla820gmss68b071u8m268bbr,What type of polyp is observed?,no polyp identified,Single-Choice
train,52910,clb0kvxw691p4074yf6ole1e6,What procedure is being performed in this image?,endoscopic examination of the stomach,Single-Choice
train,52924,clb0lbx1ndqpc086u65uvfbvp,What procedure is depicted in the image?,evidence of colonoscopy procedure,Single-Choice
train,52940,cl8k2u1s61gvv0832gn9t4azo,What procedure is depicted in this image?,evidence of colonoscopic examination,Single-Choice
train,52944,clb0kvxvt9170074yg4ieeb2v,"What type of polyp is present, is there a green/black box artefact, and which anatomical landmarks are visible in the image?","no polyps identified, no artefacts observed, and the z-line is clearly visible.",Single-Choice
train,52946,cla820glos4rr071u0ozt8mdm,Which anatomical landmarks are visible in the image?,evidence of cecal location,Single-Choice
train,52948,cl8k2u1rp1gif08327ilxhoxs,What procedure is depicted in the image and does it contain any textual elements?,procedure is colonoscopy without visible text,Single-Choice
train,52953,cla820gl2s3qn071ucguna2um,What type of polyp is identified?,no polyp detected,Single-Choice
train,52958,cl8k2u1px1e8708320vdq1kuv,What procedure is depicted in the image and what type of polyp is observed?,evidence of colonoscopic examination with a sessile polyp noted in the proximal colon.,Single-Choice
train,52978,cl8k2u1s31grb08322hx09n53,What type of polyp is present and what procedure was performed?,evidence of pedunculated polyps noted during colonoscopy,Single-Choice
train,52984,clb0lbwzodpes086u0ry61dfh,What procedure is depicted in the image?,evidence of colonoscopic examination,Single-Choice
train,52985,cla820gl6s3xv071u8lpe4sj3,Which anatomical landmark is visible in the image?,no anatomical landmark identified,Single-Choice
train,52994,cl8k2u1rh1g4z0832ho0q1xxb,What procedure is depicted in the image and what type of polyp is observed?,evidence of colonoscopy findings with presence of a paris-type polyp,Single-Choice
train,52998,clb0kvxvv919w074yfggu7prs,"What procedure is depicted in the image, and are there any abnormalities present?",findings consistent with esophagitis observed during gastroscopy.,Single-Choice
train,53003,cla820glms4or071u3gr770w6,"What procedure is depicted in the image, what anatomical landmarks are visible, and are there any signs of gastrointestinal abnormalities?",the image shows a colonoscopy with visible cecal landmarks and evidence of ulcerative colitis.,Single-Choice
train,53013,clb0kvxw891rs074ygk5209y7,Which anatomical landmark is visible in the image?,no anatomical landmark identified,Single-Choice
train,53014,cl8k2u1pr1dzj0832a0plcwg6,What procedure is being performed in this image?,evidence of colonoscopy procedure,Single-Choice
train,53024,cla820gm7s5dv071u6flka5po,What type of polyp is observed in the colon?,no evidence of polypoid lesions,Single-Choice
train,53038,clb0kvxw991uk074yd35d1i3g,Identify the presence of any instruments and note anatomical landmarks in the image.,"no instruments are visualized in the image, and the z-line is clearly identified.",Single-Choice
train,53046,cla820gmis5sv071u7zh6hi8k,What procedure is depicted in the image and are there any green or black box artifacts present?,image from a colonoscopy without evidence of green or black box artifacts,Single-Choice
train,53050,clb0kvxwi928c074y9zd1giek,"Which anatomical landmark is visible in the image, and what type of procedure was performed?","no specific anatomical landmark is identified in the image, and the procedure is a gastroscopy.",Single-Choice
train,53052,clb0lbx1mdqno086u4ldcbj1p,Which instruments are visible in the image?,tube present in the abdomen,Single-Choice
train,53074,cla820gl2s3rb071u76w10eu7,What procedure is depicted in the image?,evidence of colonoscopy procedure,Single-Choice
train,53099,clb0lbx1fdqd0086udfo0cb9l,What procedure is depicted in the image?,evidence of colonoscopic examination,Single-Choice
train,53131,cl8k2u1s71gwn08322ec18t4z,What procedure is being performed in this image?,evidence of colonoscopy procedure,Single-Choice
train,53147,clb0kvxvg90nc074ycgqb10ti,What type of polyp is observed?,no polyp noted in the colon,Single-Choice
train,53157,cla820gn3s6i7071u09uj170e,Which anatomical landmarks are visible in the image?,no anatomical landmarks identified,Single-Choice
train,53159,clb0kvxve90jg074y814sckjn,What type of polyp is observed?,no polyp identified,Single-Choice
train,53163,cla820glxs527071u2rngfl7r,What procedure is depicted in the image and is there evidence of polyp removal?,the image shows a colonoscopy with no evidence of polyp excision.,Single-Choice
train,53173,cl8k2u1s81gxv08323pf64w5e,Which anatomical landmark is visible in the image?,no anatomical landmark identified,Single-Choice
